Original Index,Values,Ticker,Forward Return,Monday Datetime,Monday First Hour Close,Friday Last Hour Open
100,123.0,SPGI,1.3313456322338757,2024-07-22 14:30:00,482.97,489.4
108,122.0,TSCO,-0.999061032863859,2024-07-22 14:30:00,266.25,263.59
18,126.0,BLK,-1.4311750823655862,2024-07-29 14:30:00,855.94,843.69
11,125.0,AXP,-5.740107474352709,2024-07-29 14:30:00,245.64,231.54
107,124.0,TRV,0.15428491280565362,2024-07-29 14:30:00,213.89,214.22
117,123.0,V,2.4846873916560908,2024-07-29 14:30:00,259.59,266.04
16,122.0,BDX,1.8695138419986403,2024-07-29 14:30:00,236.96,241.39
68,126.0,MDB,8.30192148570378,2024-08-05 14:30:00,217.54,235.6
78,125.0,NOW,4.443526952752053,2024-08-05 14:30:00,775.06,809.5
101,124.0,SPY,3.330616047513677,2024-08-05 14:30:00,515.22,532.38
30,123.0,COST,6.6636700752893585,2024-08-05 14:30:00,800.91,854.28
66,122.0,LULU,4.175556232855839,2024-08-05 14:30:00,229.67,239.26
95,126.0,SBUX,22.537025112685125,2024-08-12 14:30:00,77.65,95.15
71,125.0,META,3.135915699092582,2024-08-12 14:30:00,512.45,528.52
57,124.0,INTU,4.690841765888848,2024-08-12 14:30:00,626.54,655.93
78,123.0,NOW,3.2090955506020924,2024-08-12 14:30:00,803.03,828.8
109,122.0,TSLA,10.918508641468788,2024-08-12 14:30:00,194.99,216.28
101,126.0,SPY,1.04147897221521,2024-08-19 14:30:00,554.98,560.76
77,125.0,NFLX,0.14231638252294865,2024-08-19 14:30:00,681.58,682.55
4,124.0,AMD,1.513843702277387,2024-08-19 14:30:00,150.61,152.89
79,123.0,NVDA,2.6979425186134054,2024-08-19 14:30:00,124.91,128.28
39,122.0,DRI,5.772658713835176,2024-08-19 14:30:00,145.86,154.28
28,126.0,CMG,3.409933283914003,2024-08-26 14:30:00,53.96,55.8
83,125.0,PG,0.7139906768159603,2024-08-26 14:30:00,169.47,170.68
30,124.0,COST,0.49573711252894814,2024-08-26 14:30:00,885.55,889.94
53,123.0,IBM,1.965664364079645,2024-08-26 14:30:00,196.88,200.75
57,122.0,INTU,0.4822736217297347,2024-08-26 14:30:00,619.98,622.97
107,126.0,TRV,0.75895696417214,2024-09-09 14:30:00,235.85,237.64
9,125.0,APD,5.298892988929895,2024-09-09 14:30:00,271.0,285.36
44,124.0,FMC,3.277613897082923,2024-09-09 14:30:00,61.02,63.02
36,123.0,DHR,1.6954824316787516,2024-09-09 14:30:00,268.95,273.51
21,122.0,CB,0.46531009097853143,2024-09-09 14:30:00,287.98,289.32
11,126.0,AXP,3.5438367221432023,2024-09-16 14:30:00,260.17,269.39
18,125.0,BLK,4.153709711822356,2024-09-16 14:30:00,890.77,927.77
17,124.0,BIIB,1.1831301953184725,2024-09-16 14:30:00,196.09,198.41
102,123.0,SQ,4.33842828469971,2024-09-16 14:30:00,64.77,67.58
5,122.0,AMAT,2.5867168593708,2024-09-16 14:30:00,185.95,190.76
38,126.0,DPZ,2.2707674619143337,2024-09-23 14:30:00,417.48,426.96
10,125.0,AVGO,2.1537735292382165,2024-09-23 14:30:00,169.47,173.12
13,124.0,BABA,20.238360436622855,2024-09-23 14:30:00,89.78,107.95
99,123.0,SNOW,4.017776165427165,2024-09-23 14:30:00,110.26,114.69
50,122.0,HD,3.0204628627390413,2024-09-23 14:30:00,388.02,399.74
