Original Index,Values,Ticker,Forward Return,Monday Datetime,Monday First Hour Close,Friday Last Hour Open
27,56.0,CLX,8.194989435556884,2024-07-29 14:30:00,132.52,143.38
9,73.0,APD,6.456758707129021,2024-07-29 14:30:00,263.29,280.29
69,68.0,MCD,6.37213254035684,2024-07-29 14:30:00,258.94,275.44
90,113.0,PYPL,5.617977528089883,2024-07-29 14:30:00,58.74,62.04
112,81.0,TWLO,5.523551338529308,2024-07-29 14:30:00,59.02,62.28
67,120.0,MA,5.445985785131518,2024-07-29 14:30:00,437.57,461.4
35,67.0,DG,4.7741273100616,2024-07-29 14:30:00,116.88,122.46
47,62.0,GIS,4.610951008645521,2024-07-29 14:30:00,65.93,68.97
97,67.0,SHOP,33.913213448006275,2024-08-05 14:30:00,51.16,68.51
86,48.0,PLTR,33.606557377049185,2024-08-05 14:30:00,22.57,30.155
114,5.0,UAA,23.90624999999999,2024-08-05 14:30:00,6.4,7.93
113,28.0,UA,23.188405797101456,2024-08-05 14:30:00,6.21,7.65
102,71.0,SQ,12.353259888026013,2024-08-05 14:30:00,55.37,62.21
92,60.0,ROKU,11.014551333872278,2024-08-05 14:30:00,49.48,54.93
55,92.0,ILMN,10.89011773100249,2024-08-05 14:30:00,112.12,124.33
45,16.0,GM,10.674442190669374,2024-08-05 14:30:00,39.44,43.65
71,110.0,META,10.282137037989877,2024-08-05 14:30:00,466.44,514.4
80,77.0,OKTA,10.158614844412158,2024-08-05 14:30:00,82.59,90.98
95,126.0,SBUX,22.537025112685125,2024-08-12 14:30:00,77.65,95.15
79,106.0,NVDA,16.25910024267314,2024-08-12 14:30:00,107.14,124.56
75,105.0,MU,15.708935259497048,2024-08-12 14:30:00,93.45,108.13
10,120.0,AVGO,12.48213434969033,2024-08-12 14:30:00,146.93,165.27
109,122.0,TSLA,10.918508641468788,2024-08-12 14:30:00,194.99,216.28
31,116.0,CRWD,10.763167930844517,2024-08-12 14:30:00,235.99,261.39
4,96.0,AMD,10.399703923019993,2024-08-12 14:30:00,135.1,149.15
120,93.0,WDAY,10.067368820571211,2024-08-12 14:30:00,210.78,232.0
68,101.0,MDB,9.682463837365878,2024-08-12 14:30:00,230.21,252.5
105,99.0,TEAM,9.501845018450195,2024-08-12 14:30:00,140.92,154.31
125,52.0,ZM,18.835674394990683,2024-08-19 14:30:00,59.09,70.22
92,102.0,ROKU,15.262982689747007,2024-08-19 14:30:00,60.08,69.25
120,27.0,WDAY,12.006720661726694,2024-08-19 14:30:00,232.12,259.99
45,111.0,GM,7.1144498453380445,2024-08-19 14:30:00,45.26,48.48
42,79.0,F,6.451612903225821,2024-08-19 14:30:00,10.54,11.22
98,77.0,SKX,6.020423715896971,2024-08-19 14:30:00,65.61,69.56
39,122.0,DRI,5.772658713835176,2024-08-19 14:30:00,145.86,154.28
94,30.0,RL,5.360387643852207,2024-08-19 14:30:00,165.1,173.95
110,81.0,TXN,5.132965378825885,2024-08-19 14:30:00,199.3,209.53
114,63.0,UAA,4.5287637698898315,2024-08-19 14:30:00,8.17,8.54
68,8.0,MDB,14.903923138510791,2024-08-26 14:30:00,249.8,287.03
15,70.0,BBY,12.227221597300327,2024-08-26 14:30:00,88.9,99.77
56,87.0,INTC,6.473761647866602,2024-08-26 14:30:00,20.39,21.71
3,119.0,ALL,4.115794707474735,2024-08-26 14:30:00,181.01,188.46
19,80.0,BMY,3.715234537152343,2024-08-26 14:30:00,48.18,49.97
28,126.0,CMG,3.409933283914003,2024-08-26 14:30:00,53.96,55.8
87,48.0,PNC,3.2872262978103852,2024-08-26 14:30:00,178.57,184.44
84,23.0,PGR,2.908359996718354,2024-08-26 14:30:00,243.78,250.87
116,92.0,USB,2.8677758318739106,2024-08-26 14:30:00,45.68,46.99
118,37.0,VRTX,2.8625243200728656,2024-08-26 14:30:00,483.14,496.97
10,111.0,AVGO,19.866071428571434,2024-09-09 14:30:00,138.88,166.47
81,113.0,ORCL,13.856780377784043,2024-09-09 14:30:00,141.88,161.54
92,51.0,ROKU,13.541351105725536,2024-09-09 14:30:00,66.02,74.96
79,75.0,NVDA,12.005277044854875,2024-09-09 14:30:00,106.12,118.86
4,80.0,AMD,10.886979318380439,2024-09-09 14:30:00,137.32,152.27
95,98.0,SBUX,8.423017790467826,2024-09-09 14:30:00,91.06,98.73
7,67.0,AMZN,6.720721749557478,2024-09-09 14:30:00,175.13,186.9
63,106.0,KR,6.295307134681413,2024-09-09 14:30:00,52.42,55.72
86,83.0,PLTR,6.150615061506164,2024-09-09 14:30:00,33.33,35.38
5,45.0,AMAT,6.095152096619454,2024-09-09 14:30:00,177.19,187.99
31,109.0,CRWD,11.455108359133117,2024-09-16 14:30:00,264.86,295.2
97,91.0,SHOP,9.852695942190111,2024-09-16 14:30:00,71.96,79.05
90,113.0,PYPL,8.283856375459429,2024-09-16 14:30:00,70.74,76.6
71,106.0,META,8.25453567035669,2024-09-16 14:30:00,520.32,563.27
0,100.0,AAPL,7.565055762081785,2024-09-16 14:30:00,215.2,231.48
64,103.0,LNC,6.9093360296595785,2024-09-16 14:30:00,29.67,31.72
52,31.0,HUBS,6.664117220835696,2024-09-16 14:30:00,496.84,529.95
22,58.0,C,5.539457985341742,2024-09-16 14:30:00,58.67,61.92
39,37.0,DRI,5.474520513934574,2024-09-16 14:30:00,161.11,169.93
109,81.0,TSLA,5.384751303118649,2024-09-16 14:30:00,226.38,238.57
13,124.0,BABA,20.238360436622855,2024-09-23 14:30:00,89.78,107.95
114,19.0,UAA,18.518518518518537,2024-09-23 14:30:00,7.56,8.96
113,28.0,UA,18.067226890756306,2024-09-23 14:30:00,7.14,8.43
75,11.0,MU,15.886055691880935,2024-09-23 14:30:00,93.73,108.62
98,79.0,SKX,7.7406186214476485,2024-09-23 14:30:00,63.69,68.62
56,58.0,INTC,7.399103139013446,2024-09-23 14:30:00,22.3,23.95
33,83.0,CVS,7.183958151700083,2024-09-23 14:30:00,57.35,61.47
66,108.0,LULU,6.927710843373501,2024-09-23 14:30:00,262.28,280.45
5,111.0,AMAT,6.341488646355967,2024-09-23 14:30:00,193.33,205.59
37,86.0,DOCU,6.295149638802884,2024-09-23 14:30:00,58.14,61.8
